ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
807,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,7.6,0.693,1852.38,82.53,1.44,0,0
808,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,8.1,0.693,1852.42,82.53,1.44,0,0
809,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,8.5,0.693,1852.46,82.53,1.44,0,0
810,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,8.9,0.693,1852.49,82.53,1.44,0,0
811,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,9.3,0.693,1852.53,82.53,1.44,0,0
812,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,9.8,0.693,1852.58,82.53,1.44,0,0
813,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,10.2,0.693,1852.61,82.53,1.44,0,0
814,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,10.6,0.693,1852.65,82.53,1.44,0,0
815,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,11,0.693,1852.68,82.53,1.44,0,0
816,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,11.5,0.693,1852.73,82.53,1.44,0,0
817,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,11.9,0.693,1852.76,82.53,1.44,0,0
818,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,12.3,0.693,1852.8,82.53,1.44,0,0
819,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,12.7,0.693,1852.83,82.53,1.44,0,0
820,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,13.2,0.693,1852.88,82.53,1.44,0,0
821,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,13.6,0.693,1852.91,82.53,1.44,0,0
822,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,14,0.693,1852.95,82.53,1.44,0,0
823,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,14.4,0.693,1852.99,82.53,1.44,0,0
824,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,14.8,0.693,1853.02,82.53,1.44,0,0
825,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,15.3,0.696,1860.55,82.52,1.5,0,3.18
826,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,15.7,0.704,1882.4,82.5,1.66,0,20.5
827,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,16.1,0.715,1913.42,82.5,1.89,0,57.71
828,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,16.5,0.73,1951.77,82.55,2.18,0,134.99
829,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,17,0.752,2010.02,82.67,2.6,0,303.91
830,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,17.4,0.772,2064.88,82.8,2.99,0,508.91
831,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,17.8,0.795,2127.07,82.97,3.41,0,786.07
832,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,18.2,0.821,2196.59,83.16,3.88,0,1144.93
833,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,18.7,0.858,2293.81,83.42,4.49,0,1722.31
834,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,19.1,0.89,2379.84,83.66,5.02,0,2298.67
835,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,19.5,0.925,2473.2,83.9,5.55,0,2986.65
836,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,19.9,0.962,2573.88,84.16,6.11,0,3747.61
837,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,20.4,0.997,2667.44,84.44,6.6,0,112.44
838,KAC,WB,NO. 4 T. S. & BTM. W. B. TK. P,1.025,20.578,1,2674.28,84.46,6.63,0,0
851,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,0,0,0,42.24,0,0,2383.13
852,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,0.4,0.092,92.89,42.14,0.21,0,5099.07
853,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,0.8,0.2,201.81,42.02,0.42,0,6570.25
854,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,1.3,0.345,348.89,41.97,0.69,0,8039.79
855,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,1.7,0.468,473.46,41.95,0.9,0,9078.22
856,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,2.1,0.494,499.58,41.93,0.95,0,709.51
857,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,2.5,0.52,526.21,41.9,1.02,0,701.92
858,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,3,0.553,559.47,41.85,1.12,0,666.15
859,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,3.4,0.579,585.63,41.79,1.22,0,626.79
860,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,3.8,0.604,611.1,41.73,1.32,0,571.34
861,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,4.2,0.629,635.65,41.64,1.42,0,516.91
862,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,4.7,0.657,664.65,41.52,1.55,0,438.6
863,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,5.1,0.679,686.24,41.41,1.66,0,370.44
864,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,5.5,0.698,706.15,41.28,1.76,0,295.61
865,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,5.9,0.716,724.21,41.13,1.86,0,214.12
866,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,6.4,0.736,744.63,40.95,1.98,0,165.23
867,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,6.8,0.751,759.57,40.8,2.07,0,133.25
868,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,7.2,0.765,773.3,40.66,2.15,0,105.68
869,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,7.6,0.777,785.85,40.53,2.24,0,81.39
870,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,8.1,0.791,799.9,40.37,2.34,0,58.53
871,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,8.5,0.801,809.79,40.25,2.41,0,44.08
872,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,8.9,0.81,818.45,40.15,2.48,0,32.49
873,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,9.3,0.817,825.89,40.05,2.54,0,22.55
874,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,9.8,0.824,833.49,39.95,2.6,0,13.22
875,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,10.2,0.829,838.22,39.89,2.64,0,7.89
876,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,10.6,0.833,841.85,39.84,2.67,0,4.31
877,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,11,0.835,844.5,39.8,2.7,0,2.15
878,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,11.5,0.837,846.63,39.77,2.72,0,0.72
879,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,11.9,0.838,847.59,39.75,2.73,0,0.21
880,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,12.3,0.839,848.06,39.75,2.74,0,0
881,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,12.7,0.839,848.25,39.75,2.74,0,0
882,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,13.2,0.839,848.32,39.75,2.74,0,0
883,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,13.6,0.839,848.36,39.75,2.74,0,0
884,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,14,0.839,848.41,39.75,2.74,0,0
885,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,14.4,0.839,848.46,39.75,2.74,0,0
886,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,14.8,0.839,848.5,39.75,2.74,0,0
887,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,15.3,0.843,852.52,39.74,2.8,0,1.64
888,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,15.7,0.855,863.99,39.74,2.97,0,8.2
889,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,16.1,0.868,877.4,39.73,3.17,0,8.2
890,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,16.5,0.881,890.81,39.73,3.36,0,8.2
891,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,17,0.898,907.57,39.72,3.61,0,8.2
892,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,17.4,0.911,920.98,39.71,3.81,0,8.2
893,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,17.8,0.924,934.39,39.71,4.01,0,8.2
894,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,18.2,0.937,947.8,39.7,4.21,0,8.1
895,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,18.7,0.954,964.56,39.7,4.45,0,8.2
896,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,19.1,0.967,977.97,39.69,1.65,0,8.1
897,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,19.5,0.981,991.38,39.69,4.85,0,8.2
898,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,19.9,0.994,1004.8,39.68,5.05,0,8.2
900,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. S,1.025,20.578,1,1011.04,39.68,5.14,0,0
901,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,0,0,0,42.24,0,0,2383.13
902,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,0.4,0.092,92.89,42.14,0.21,0,5099.07
903,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,0.8,0.2,201.81,42.02,0.42,0,6570.25
904,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,1.3,0.345,348.89,41.97,0.69,0,8039.79
905,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,1.7,0.468,473.46,41.95,0.9,0,9078.22
906,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,2.1,0.494,499.58,41.93,0.95,0,709.51
907,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,2.5,0.52,526.21,41.9,1.02,0,701.92
908,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,3,0.553,559.47,41.85,1.12,0,666.15
909,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,3.4,0.579,585.63,41.79,1.22,0,626.79
910,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,3.8,0.604,611.1,41.73,1.32,0,571.34
911,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,4.2,0.629,635.65,41.64,1.42,0,516.91
912,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,4.7,0.657,664.65,41.52,1.55,0,438.6
913,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,5.1,0.679,686.24,41.41,1.66,0,370.44
914,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,5.5,0.698,706.15,41.28,1.76,0,295.61
915,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,5.9,0.716,724.21,41.13,1.86,0,214.12
916,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,6.4,0.736,744.63,40.95,1.98,0,165.23
917,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,6.8,0.751,759.57,40.8,2.07,0,133.25
918,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,7.2,0.765,773.3,40.66,2.15,0,105.68
919,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,7.6,0.777,785.85,40.53,2.24,0,81.39
920,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,8.1,0.791,799.9,40.37,2.34,0,58.53
921,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,8.5,0.801,809.79,40.25,2.41,0,44.08
922,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,8.9,0.81,818.45,40.15,2.48,0,32.49
923,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,9.3,0.817,825.89,40.05,2.54,0,22.55
924,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,9.8,0.824,833.49,39.95,2.6,0,13.22
925,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,10.2,0.829,838.22,39.89,2.64,0,7.89
926,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,10.6,0.833,841.85,39.84,2.67,0,4.31
927,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,11,0.835,844.5,39.8,2.7,0,2.15
928,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,11.5,0.837,846.63,39.77,2.72,0,0.72
929,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,11.9,0.838,847.59,39.75,2.73,0,0.21
930,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,12.3,0.839,848.06,39.75,2.74,0,0
931,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,12.7,0.839,848.25,39.75,2.74,0,0
932,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,13.2,0.839,848.32,39.75,2.74,0,0
933,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,13.6,0.839,848.36,39.75,2.74,0,0
934,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,14,0.839,848.41,39.75,2.74,0,0
935,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,14.4,0.839,848.46,39.75,2.74,0,0
936,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,14.8,0.839,848.5,39.75,2.74,0,0
937,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,15.3,0.843,852.52,39.74,2.8,0,1.64
938,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,15.7,0.855,863.99,39.74,2.97,0,8.2
939,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,16.1,0.868,877.4,39.73,3.17,0,8.2
940,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,16.5,0.881,890.81,39.73,3.36,0,8.2
941,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,17,0.898,907.57,39.72,3.61,0,8.2
942,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,17.4,0.911,920.98,39.71,3.81,0,8.2
943,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,17.8,0.924,934.39,39.71,4.01,0,8.2
944,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,18.2,0.937,947.8,39.7,4.21,0,8.1
945,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,18.7,0.954,964.56,39.7,4.45,0,8.2
946,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,19.1,0.967,977.97,39.69,1.65,0,8.1
947,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,19.5,0.981,991.38,39.69,4.85,0,8.2
948,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,19.9,0.994,1004.8,39.68,5.05,0,8.2
950,KAC,WB,NO. 5 T. S. & BTM. W. B. TK. / COLLECT TK. P,1.025,20.578,1,1011.04,39.68,5.14,0,0
951,KAC,WB,AFT PEAK TANK,1.025,0,0,0,7.24,8.13,0,1.33
952,KAC,WB,AFT PEAK TANK,1.025,0.259,0.001,1.32,7.19,8.27,0,8.41
953,KAC,WB,AFT PEAK TANK,1.025,0.518,0.003,3.39,7.06,8.43,0,25.22
954,KAC,WB,AFT PEAK TANK,1.025,0.778,0.007,6.72,6.9,8.61,0,94.61
955,KAC,WB,AFT PEAK TANK,1.025,1.037,0.013,12.86,6.7,8.81,0,304.84
956,KAC,WB,AFT PEAK TANK,1.025,1.296,0.021,21.8,6.47,9.01,0,575.95
957,KAC,WB,AFT PEAK TANK,1.025,1.555,0.033,33.83,6.25,9.21,0,889.5
958,KAC,WB,AFT PEAK TANK,1.025,1.815,0.048,49.46,6.02,9.4,0,1357.41
959,KAC,WB,AFT PEAK TANK,1.025,2.074,0.068,69.11,5.79,9.59,0,1849.51
960,KAC,WB,AFT PEAK TANK,1.025,2.333,0.09,91.64,5.56,9.78,0.01,2374
961,KAC,WB,AFT PEAK TANK,1.025,2.592,0.115,116.97,5.35,9.95,0.02,2859.55
962,KAC,WB,AFT PEAK TANK,1.025,2.851,0.143,145.74,5.15,10.13,0.03,3481.93
963,KAC,WB,AFT PEAK TANK,1.025,3.111,0.175,178.35,4.94,10.31,0.03,4021.08
964,KAC,WB,AFT PEAK TANK,1.025,3.37,0.21,214.37,4.73,10.49,0.04,4562.99
965,KAC,WB,AFT PEAK TANK,1.025,3.629,0.248,253.36,4.54,10.66,0.04,5032.75
966,KAC,WB,AFT PEAK TANK,1.025,3.888,0.29,295.73,4.34,10.84,0.04,5568.83
967,KAC,WB,AFT PEAK TANK,1.025,4.148,0.334,340.81,4.16,11.01,0.04,5990.82
968,KAC,WB,AFT PEAK TANK,1.025,4.407,0.38,387.78,4,11.18,0.04,6398.77
969,KAC,WB,AFT PEAK TANK,1.025,4.666,0.428,436.07,3.87,11.35,0.03,6741.12
970,KAC,WB,AFT PEAK TANK,1.025,4.925,0.476,485.56,3.75,11.51,0.03,7080.7
971,KAC,WB,AFT PEAK TANK,1.025,5.184,0.526,536.03,3.65,11.66,0.03,7356.02
972,KAC,WB,AFT PEAK TANK,1.025,5.444,0.576,587.34,3.57,11.82,0.03,7616.26
973,KAC,WB,AFT PEAK TANK,1.025,5.703,0.627,639.35,3.49,11.97,0.03,7835.2
974,KAC,WB,AFT PEAK TANK,1.025,5.962,0.679,692,3.43,12.12,0.03,8039.79
975,KAC,WB,AFT PEAK TANK,1.025,6.221,0.731,745.16,3.37,12.27,0.03,8211.79
976,KAC,WB,AFT PEAK TANK,1.025,6.481,0.783,798.76,3.32,12.42,0.03,8352.42
977,KAC,WB,AFT PEAK TANK,1.025,6.74,0.809,824.78,3.27,12.49,0.03,1604.33
978,KAC,WB,AFT PEAK TANK,1.025,6.999,0.817,833.57,3.23,12.52,0.03,1603.82
979,KAC,WB,AFT PEAK TANK,1.025,7.258,0.826,842.35,3.19,12.55,0.03,1603.82
980,KAC,WB,AFT PEAK TANK,1.025,7.517,0.835,851.13,3.15,12.58,0.03,1603.82
981,KAC,WB,AFT PEAK TANK,1.025,7.777,0.843,859.91,3.11,12.61,0.03,1603.82
982,KAC,WB,AFT PEAK TANK,1.025,8.036,0.852,868.7,3.08,12.65,0.03,1603.82
983,KAC,WB,AFT PEAK TANK,1.025,8.295,0.86,877.48,3.04,12.68,0.03,1603.82
984,KAC,WB,AFT PEAK TANK,1.025,8.554,0.869,886.26,3,12.72,0.03,1603.82
985,KAC,WB,AFT PEAK TANK,1.025,8.814,0.878,895.05,2.97,12.76,0.03,1603.82
986,KAC,WB,AFT PEAK TANK,1.025,9.073,0.886,903.83,2.93,12.8,0.03,1603.82
987,KAC,WB,AFT PEAK TANK,1.025,9.332,0.895,912.61,2.9,12.85,0.03,1603.82
988,KAC,WB,AFT PEAK TANK,1.025,9.591,0.903,921.39,2.86,12.89,0.03,1603.82
989,KAC,WB,AFT PEAK TANK,1.025,9.85,0.912,930.18,2.83,12.94,0.03,1603.82
990,KAC,WB,AFT PEAK TANK,1.025,10.11,0.921,938.96,2.8,12.99,0.03,1603.82
991,KAC,WB,AFT PEAK TANK,1.025,10.369,0.929,947.74,2.77,13.04,0.03,1603.82
992,KAC,WB,AFT PEAK TANK,1.025,10.628,0.938,956.52,2.74,13.09,0.03,1603.82
993,KAC,WB,AFT PEAK TANK,1.025,10.887,0.946,965.31,2.71,13.14,0.03,1603.82
994,KAC,WB,AFT PEAK TANK,1.025,11.147,0.955,974.09,2.68,13.19,0.03,1603.82
995,KAC,WB,AFT PEAK TANK,1.025,11.406,0.964,982.87,2.65,13.25,0.03,1603.82
996,KAC,WB,AFT PEAK TANK,1.025,11.665,0.972,991.65,2.62,13.31,0.03,1603.82
997,KAC,WB,AFT PEAK TANK,1.025,11.924,0.981,1000.44,2.59,13.36,0.03,1603.92
998,KAC,WB,AFT PEAK TANK,1.025,12.184,0.99,1009.22,2.56,13.42,0.03,1604.23
999,KAC,WB,AFT PEAK TANK,1.025,12.443,0.998,1017.68,2.53,13.48,0.03,1060.77
1000,KAC,WB,AFT PEAK TANK,1.025,12.572,1,1019.89,2.53,13.5,0.03,83.33
1001,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,0,0,0,109.39,0.9,0,501.02
1002,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,0.4,0,1.73,109.39,1.1,0,501.02
1003,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,0.8,0,3.46,109.39,1.3,0,501.02
1004,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,1.3,0.019,236.3,119.62,1.95,0,26164.25
1005,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,1.7,0.035,441,119.69,2.16,0,29388.49
1006,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,2.1,0.051,655.59,119.71,2.37,0,32575.42
1007,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,2.5,0.069,879.77,119.73,2.58,0,36004.15
1008,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,3,0.092,1174.34,119.74,2.85,0,40956.34
1009,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,3.4,0.111,1421.24,119.74,3.07,0,44997.71
1010,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,3.8,0.132,1679.01,119.75,3.29,0,49805.98
1011,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,4.2,0.153,1947.17,119.75,3.51,0,54461.02
1012,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,4.7,0.18,2297.83,119.75,3.79,0,61220.38
1013,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,5.1,0.203,2591.87,119.75,4.02,0,68881.74
1014,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,5.5,0.228,2901.28,119.76,4.25,0,68881.74
1015,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,5.9,0.252,3210.7,119.76,4.48,0,68881.74
1016,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,6.4,0.282,3597.46,119.76,4.75,0,68881.74
1017,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,6.8,0.306,3906.88,119.77,4.97,0,68881.74
1018,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,7.2,0.331,4216.3,119.77,5.19,0,68881.74
1019,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,7.6,0.355,4525.71,119.77,5.4,0,68881.74
1020,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,8.1,0.385,4912.48,119.77,5.66,0,68881.74
1021,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,8.5,0.41,5221.9,119.77,5.87,0,68881.74
1022,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,8.9,0.434,5531.31,119.77,6.08,0,68881.74
1023,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,9.3,0.458,5840.73,119.77,6.29,0,68881.74
1024,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,9.7,0.482,6150.14,119.77,6.5,0,68881.74
1025,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,10.2,0.513,6536.91,119.78,6.75,0,68881.74
1026,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,10.6,0.537,6846.33,119.78,6.96,0,68881.74
1027,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,11,0.561,7155.74,119.78,7.16,0,68881.74
1028,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,11.4,0.586,7465.16,119.78,7.37,0,68881.74
1029,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,11.9,0.616,7851.92,119.78,7.62,0,68881.74
1030,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,12.3,0.64,8161.34,119.78,7.83,0,68881.74
1031,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,12.7,0.665,8470.75,119.78,8.03,0,68881.74
1032,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,13.1,0.689,8780.17,119.78,8.23,0,68881.74
1033,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,13.6,0.719,9166.94,119.78,8.49,0,68881.74
1034,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,14,0.743,9476.33,119.78,8.69,0,68344.54
1035,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,14.4,0.767,9778.3,119.78,8.89,0,59894.75
1036,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,14.8,0.79,10066.99,119.78,9.08,0,52172.3
1037,KAC,WB,NO. 4 CARGO HOLD (W. B.),1.025,15.3,0.817,10409.18,119.78,9.3,0,43492.08
