ID,VSLCODE,TANKCATEGORY,TANKNAME,SG,SOUNDING,VOLUMEINPERCENTAGE,VOLUMEINCUBE,LCGLPP,VCGBL,TCG,FSM
2361,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.3,0.37,1012.85,87.75,0.66,10.31,31217.6
2362,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.4,0.4,1092.92,87.75,0.71,10.33,31409.4
2363,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.5,0.429,1173.14,87.75,0.76,10.35,31572.7
2364,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.6,0.458,1253.5,87.74,0.81,10.36,31710.2
2365,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.7,0.488,1333.97,87.74,0.86,10.38,31827.1
2366,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.8,0.517,1414.53,87.74,0.91,10.4,31925.7
2367,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,1.9,0.547,1495.17,87.73,0.96,10.41,32007.7
2368,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2,0.576,1575.88,87.73,1.01,10.43,32075.2
2369,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.045,0.59,1612.22,87.73,1.04,10.43,32101.4
2370,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.1,0.594,1623.33,87.73,1.04,10.49,516.9
2371,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.2,0.601,1643.69,87.73,1.06,10.59,491.5
2372,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.3,0.608,1663.57,87.73,1.07,10.69,466.6
2373,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.4,0.616,1683.11,87.73,1.09,10.78,442.2
2374,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.5,0.623,1702.3,87.73,1.1,10.87,418.5
2375,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.6,0.629,1721.14,87.73,1.12,10.96,395.4
2376,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.7,0.636,1739.63,87.73,1.13,11.05,373
2377,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.8,0.643,1757.76,87.73,1.15,11.13,351.4
2378,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,2.9,0.649,1775.52,87.73,1.17,11.21,330.3
2379,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3,0.656,1792.93,87.73,1.18,11.29,310
2380,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.1,0.662,1809.97,87.73,1.2,11.36,290.5
2381,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.2,0.668,1826.64,87.73,1.22,11.43,271.8
2382,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.3,0.674,1842.94,87.73,1.24,11.5,253.9
2383,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.4,0.68,1858.87,87.73,1.26,11.57,236.8
2384,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.5,0.686,1874.43,87.73,1.27,11.64,220.5
2385,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.6,0.691,1889.63,87.72,1.29,11.7,204.8
2386,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.7,0.697,1904.45,87.72,1.31,11.76,189.9
2387,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.8,0.702,1918.9,87.72,1.33,11.82,175.8
2388,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,3.9,0.707,1932.98,87.72,1.35,11.88,162.4
2389,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4,0.712,1946.68,87.72,1.37,11.93,149.7
2390,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.1,0.717,1960.02,87.72,1.38,11.98,137.6
2391,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.2,0.722,1972.97,87.72,1.4,12.04,126.2
2392,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.3,0.726,1985.56,87.72,1.42,12.09,115.3
2393,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.4,0.731,1997.77,87.72,1.44,12.13,105.2
2394,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.5,0.735,2009.6,87.72,1.46,12.18,95.6
2395,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.6,0.739,2021.06,87.72,1.47,12.22,86.7
2396,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.7,0.743,2032.15,87.72,1.49,12.27,78.3
2397,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.8,0.747,2042.85,87.71,1.51,12.31,70.4
2398,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,4.9,0.751,2053.18,87.71,1.52,12.35,63.1
2399,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,5,0.755,2063.14,87.71,1.54,12.38,56.4
2400,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.1,0.758,2072.71,87.71,1.56,12.42,50.1
2401,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.2,0.761,2081.92,87.71,1.57,12.45,44.3
2402,PIM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.3,0.765,2090.74,87.71,1.59,12.49,39
2403,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.4,0.768,2099.19,87.71,1.6,12.52,34.1
2404,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.5,0.771,2107.26,87.71,1.62,12.55,29.6
2405,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.6,0.773,2114.95,87.71,1.63,12.58,25.5
2406,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.7,0.776,2122.26,87.71,1.65,12.61,21.9
2407,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.8,0.779,2129.2,87.71,1.66,12.63,18.7
2408,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,5.9,0.781,2135.76,87.71,1.67,12.66,15.7
2409,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6,0.783,2141.94,87.71,1.69,12.68,13
2410,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.1,0.785,2147.75,87.71,1.7,12.7,10.8
2411,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.2,0.787,2153.18,87.71,1.71,12.72,8.7
2412,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.3,0.789,2158.22,87.71,1.72,12.74,7
2413,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.4,0.791,2162.9,87.71,1.73,12.76,5.4
2414,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.5,0.793,2167.19,87.71,1.74,12.77,4.2
2415,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.6,0.794,2171.11,87.7,1.75,12.79,3.2
2416,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.7,0.795,2174.65,87.7,1.75,12.8,2.3
2417,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.8,0.796,2177.81,87.7,1.76,12.81,1.6
2418,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,6.9,0.797,2180.59,87.7,1.77,12.83,1
2419,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7,0.798,2182.99,87.7,1.77,12.83,0.6
2420,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.1,0.799,2185.02,87.7,1.78,12.84,0.4
2421,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.2,0.8,2186.66,87.7,1.78,12.85,0.2
2422,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.3,0.8,2187.94,87.7,1.79,12.85,0.1
2423,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.4,0.801,2188.83,87.7,1.79,12.86,0
2424,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.5,0.801,2189.36,87.7,1.79,12.86,0
2425,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.585,0.801,2189.51,87.7,1.79,12.86,0
2426,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.6,0.801,2189.51,87.7,1.79,12.86,0
2427,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.7,0.801,2189.52,87.7,1.79,12.86,0
2428,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.8,0.801,2189.54,87.7,1.79,12.86,0
2429,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,7.9,0.801,2189.55,87.7,1.79,12.86,0
2430,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8,0.801,2189.56,87.7,1.79,12.86,0
2431,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.1,0.801,2189.58,87.7,1.79,12.86,0
2432,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.2,0.801,2189.59,87.7,1.79,12.86,0
2433,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.3,0.801,2189.61,87.7,1.79,12.86,0
2434,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.4,0.801,2189.62,87.7,1.79,12.86,0
2435,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.5,0.801,2189.64,87.7,1.79,12.86,0
2436,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.6,0.801,2189.65,87.7,1.79,12.86,0
2437,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.7,0.801,2189.66,87.7,1.79,12.86,0
2438,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.8,0.801,2189.68,87.7,1.79,12.86,0
2439,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,8.9,0.801,2189.69,87.7,1.79,12.86,0
2440,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9,0.801,2189.71,87.7,1.79,12.86,0
2441,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.1,0.801,2189.72,87.7,1.79,12.86,0
2442,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.2,0.801,2189.73,87.7,1.79,12.86,0
2443,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.3,0.801,2189.75,87.7,1.79,12.86,0
2444,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.4,0.801,2189.76,87.7,1.79,12.86,0
2445,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.5,0.801,2189.78,87.7,1.79,12.86,0
2446,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.6,0.801,2189.79,87.7,1.79,12.86,0
2447,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.7,0.801,2189.8,87.7,1.79,12.86,0
2448,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.8,0.801,2189.82,87.7,1.79,12.86,0
2449,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,9.9,0.801,2189.83,87.7,1.79,12.86,0
2450,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10,0.801,2189.85,87.7,1.79,12.86,0
2451,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.1,0.801,2189.86,87.7,1.79,12.86,0
2452,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.2,0.801,2189.88,87.7,1.79,12.86,0
2453,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.3,0.801,2189.89,87.7,1.79,12.86,0
2454,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.4,0.801,2189.9,87.7,1.79,12.86,0
2455,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.5,0.801,2189.92,87.7,1.79,12.86,0
2456,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.6,0.801,2189.93,87.7,1.79,12.86,0
2457,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.7,0.801,2189.95,87.7,1.79,12.86,0
2458,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.8,0.801,2189.96,87.7,1.79,12.86,0
2459,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,10.9,0.801,2189.97,87.7,1.79,12.86,0
2460,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11,0.801,2189.99,87.7,1.79,12.86,0
2461,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.1,0.801,2190,87.7,1.79,12.86,0
2462,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.2,0.801,2190.02,87.7,1.79,12.86,0
2463,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.3,0.801,2190.03,87.7,1.79,12.86,0
2464,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.4,0.801,2190.04,87.7,1.79,12.86,0
2465,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.5,0.801,2190.06,87.7,1.79,12.86,0
2466,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.6,0.801,2190.07,87.7,1.79,12.86,0
2467,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.7,0.801,2190.09,87.7,1.79,12.86,0
2468,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.8,0.801,2190.1,87.7,1.79,12.86,0
2469,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,11.9,0.801,2190.12,87.7,1.79,12.86,0
2470,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12,0.801,2190.13,87.7,1.79,12.86,0
2471,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.1,0.801,2190.14,87.7,1.79,12.86,0
2472,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.2,0.801,2190.16,87.7,1.79,12.86,0
2473,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.3,0.801,2190.17,87.7,1.79,12.86,0
2474,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.4,0.801,2190.19,87.7,1.79,12.86,0
2475,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.5,0.801,2190.2,87.7,1.79,12.86,0
2476,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.6,0.801,2190.21,87.7,1.79,12.86,0
2477,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.7,0.801,2190.23,87.7,1.79,12.86,0
2478,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.8,0.801,2190.24,87.7,1.79,12.86,0
2479,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.818,0.801,2190.25,87.7,1.79,12.86,0
2480,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,12.9,0.802,2194.18,87.7,1.81,12.88,7.9
2481,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13,0.804,2199.65,87.7,1.84,12.9,11.4
2482,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.1,0.807,2205.74,87.7,1.87,12.92,15.9
2483,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.2,0.809,2212.49,87.7,1.91,12.94,21.2
2484,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.3,0.812,2219.9,87.7,1.94,12.97,27.3
2485,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.4,0.815,2227.97,87.7,1.99,12.99,35.4
2486,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.5,0.818,2236.72,87.7,2.03,13.02,45.6
2487,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.6,0.821,2246.09,87.7,2.08,13.05,54.7
2488,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.7,0.825,2255.98,87.7,2.13,13.08,59.1
2489,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.8,0.829,2266.1,87.7,2.18,13.12,60.4
2490,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,13.9,0.832,2276.16,87.7,2.23,13.15,60.6
2491,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14,0.836,2286.18,87.7,2.28,13.18,60.4
2492,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.1,0.84,2296.22,87.7,2.34,13.21,60.4
2493,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.2,0.843,2306.27,87.69,2.39,13.24,60.4
2494,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.3,0.847,2316.32,87.69,2.44,13.27,60.4
2495,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.4,0.851,2326.36,87.69,2.49,13.3,60.4
2496,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.5,0.854,2336.41,87.69,2.54,13.33,60.4
2497,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.6,0.858,2346.45,87.69,2.59,13.36,60.4
2498,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.7,0.862,2356.49,87.69,2.64,13.39,60.4
2499,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.8,0.866,2366.54,87.69,2.7,13.42,60.4
2500,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,14.9,0.869,2376.58,87.69,2.75,13.44,60.4
2501,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15,0.873,2386.63,87.69,2.8,13.47,60.4
2502,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.1,0.877,2396.67,87.69,2.85,13.5,60.4
2503,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.2,0.88,2406.72,87.69,2.9,13.53,60.4
2504,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.3,0.884,2416.76,87.69,2.95,13.56,60.4
2505,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.4,0.888,2426.8,87.69,3,13.58,60.4
2506,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.5,0.891,2436.85,87.69,3.05,13.61,60.4
2507,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.6,0.895,2446.89,87.68,3.11,13.64,60.4
2508,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.7,0.899,2456.94,87.68,3.16,13.66,60.4
2509,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.8,0.902,2466.98,87.68,3.21,13.69,60.4
2510,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,15.9,0.906,2477.02,87.68,3.26,13.72,60.4
2511,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16,0.91,2487.07,87.68,3.31,13.74,60.4
2512,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.1,0.913,2497.11,87.68,3.36,13.77,60.4
2513,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.2,0.917,2507.16,87.68,3.41,13.8,60.4
2514,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.3,0.921,2517.2,87.68,3.46,13.82,60.4
2515,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.4,0.924,2527.25,87.68,3.52,13.85,60.4
2516,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.5,0.928,2537.29,87.68,3.57,13.87,60.4
2517,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.6,0.932,2547.33,87.68,3.62,13.9,60.4
2518,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.7,0.935,2557.38,87.68,3.67,13.92,60.4
2519,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.8,0.939,2567.42,87.68,3.72,13.95,60.4
2520,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,16.9,0.943,2577.47,87.68,3.77,13.97,60.4
2521,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17,0.946,2587.51,87.68,3.82,13.99,60.4
2522,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.1,0.95,2597.56,87.68,3.87,14.02,60.4
2523,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.2,0.954,2607.6,87.67,3.93,14.04,60.4
2524,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.3,0.957,2617.64,87.67,3.98,14.06,60.4
2525,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.4,0.961,2627.69,87.67,4.03,14.09,60.4
2526,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.5,0.965,2637.73,87.67,4.08,14.11,60.4
2527,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.6,0.968,2647.78,87.67,4.13,14.13,60.4
2528,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.7,0.972,2657.82,87.67,4.18,14.16,60.4
2529,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.8,0.976,2667.86,87.67,4.23,14.18,60.4
2530,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,17.9,0.979,2677.91,87.67,4.28,14.2,60.4
2531,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18,0.983,2687.95,87.67,4.33,14.22,60.4
2532,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.091,0.986,2697.09,87.67,4.38,14.24,60.4
2533,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.1,0.987,2698,87.67,4.38,14.25,60.4
2534,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.2,0.99,2708.04,87.67,4.44,14.27,60.4
2535,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.3,0.994,2718.09,87.67,4.49,14.29,60.4
2536,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.4,0.998,2728.13,87.67,4.54,14.31,60.4
2537,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.5,0.999,2731.39,87.67,4.57,14.33,0
2538,PMM,WB,NO.4 WATER BALLAST TANK (P),1.025,18.523,1,2734.3,87.67,4.57,14.33,0
2539,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0,0,0,87.86,0,-9.85,23005.4
2540,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.1,0.027,73.9,87.87,0.05,-9.83,25057.6
2541,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.2,0.054,148.99,87.86,0.1,-9.85,26472.4
2542,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.3,0.082,225.13,87.84,0.15,-9.92,27369.8
2543,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.4,0.11,302.08,87.83,0.2,-9.99,27989.7
2544,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.5,0.139,379.59,87.81,0.25,-10.04,28551
2545,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.6,0.167,457.58,87.8,0.3,-10.09,29067.3
2546,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.7,0.196,536.01,87.79,0.35,-10.13,29511.1
2547,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.8,0.225,614.82,87.78,0.4,-10.16,29895.6
2548,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,0.9,0.254,693.95,87.78,0.46,-10.2,30239.9
2549,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1,0.283,773.38,87.77,0.51,-10.23,30548.7
2550,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.1,0.312,853.07,87.76,0.56,-10.26,30822.5
2551,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.185,0.337,920.98,87.75,0.6,-10.28,31027.5
2552,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.2,0.341,932.95,87.75,0.61,-10.28,31007.6
2553,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.3,0.37,1012.85,87.75,0.66,-10.31,31217.6
2554,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.4,0.4,1092.92,87.75,0.71,-10.33,31409.4
2555,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.5,0.429,1173.14,87.75,0.76,-10.35,31572.7
2556,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.6,0.458,1253.5,87.74,0.81,-10.36,31710.2
2557,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.7,0.488,1333.97,87.74,0.86,-10.38,31827.1
2558,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.8,0.517,1414.53,87.74,0.91,-10.4,31925.7
2559,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,1.9,0.547,1495.17,87.73,0.96,-10.41,32007.7
2560,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2,0.576,1575.88,87.73,1.01,-10.43,32075.2
2561,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.045,0.59,1612.22,87.73,1.04,-10.43,32101.4
2562,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.1,0.594,1623.33,87.73,1.04,-10.49,516.9
2563,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.2,0.601,1643.69,87.73,1.06,-10.59,491.5
2564,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.3,0.608,1663.57,87.73,1.07,-10.69,466.6
2565,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.4,0.616,1683.11,87.73,1.09,-10.78,442.2
2566,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.5,0.623,1702.3,87.73,1.1,-10.87,418.5
2567,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.6,0.629,1721.14,87.73,1.12,-10.96,395.4
2568,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.7,0.636,1739.63,87.73,1.13,-11.05,373
2569,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.8,0.643,1757.76,87.73,1.15,-11.13,351.4
2570,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,2.9,0.649,1775.52,87.73,1.17,-11.21,330.3
2571,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3,0.656,1792.93,87.73,1.18,-11.29,310
2572,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.1,0.662,1809.97,87.73,1.2,-11.36,290.5
2573,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.2,0.668,1826.64,87.73,1.22,-11.43,271.8
2574,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.3,0.674,1842.94,87.73,1.24,-11.5,253.9
2575,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.4,0.68,1858.87,87.73,1.26,-11.57,236.8
2576,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.5,0.686,1874.43,87.73,1.27,-11.64,220.5
2577,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.6,0.691,1889.63,87.72,1.29,-11.7,204.8
2578,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.7,0.697,1904.45,87.72,1.31,-11.76,189.9
2579,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.8,0.702,1918.9,87.72,1.33,-11.82,175.8
2580,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,3.9,0.707,1932.98,87.72,1.35,-11.88,162.4
2581,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4,0.712,1946.68,87.72,1.37,-11.93,149.7
2582,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4.1,0.717,1960.02,87.72,1.38,-11.98,137.6
2583,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4.2,0.722,1972.97,87.72,1.4,-12.04,126.2
2584,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4.3,0.726,1985.56,87.72,1.42,-12.09,115.3
2585,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4.4,0.731,1997.77,87.72,1.44,-12.13,105.2
2586,PMM,WB,NO.4 WATER BALLAST TANK (S),1.025,4.5,0.735,2009.6,87.72,1.46,-12.18,95.6
