Trim,DRAFT,DISPL,TPC,LCB,LCF,MTC,TKM,VCB,LKM,DISP_NAKED
-1,8.53,68176.74,85.51,124.77,120.24,1179.23,21.64,4.38,404.68,67935.3
-1,8.54,68262.24,85.51,124.76,120.23,1179.74,21.62,4.38,404.35,68020.64
-1,8.55,68347.76,85.53,124.76,120.22,1180.26,21.61,4.39,404.03,68105.98
-1,8.56,68433.29,85.54,124.75,120.2,1180.78,21.59,4.39,403.7,68191.35
-1,8.57,68518.82,85.56,124.74,120.19,1181.3,21.58,4.4,403.38,68276.71
-1,8.58,68604.38,85.57,124.74,120.17,1181.82,21.57,4.4,403.06,68362.1
-1,8.59,68689.95,85.59,124.73,120.16,1182.34,21.55,4.41,402.74,68447.5
-1,8.6,68775.54,85.6,124.73,120.14,1182.86,21.54,4.42,402.42,68532.92
-1,8.61,68861.12,85.62,124.72,120.13,1183.39,21.53,4.42,402.1,68618.34
-1,8.62,68946.74,85.63,124.72,120.12,1183.91,21.51,4.43,401.78,68703.79
-1,8.63,69032.37,85.64,124.71,120.1,1184.44,21.5,4.43,401.47,68789.25
-1,8.64,69118.02,85.66,124.7,120.09,1184.97,21.49,4.44,401.15,68874.72
-1,8.65,69203.66,85.67,124.7,120.07,1185.51,21.48,4.44,400.84,68960.2
-1,8.66,69289.34,85.69,124.69,120.06,1186.04,21.46,4.45,400.53,69045.71
-1,8.67,69375.02,85.7,124.69,120.04,1186.58,21.45,4.45,400.22,69131.23
-1,8.68,69460.73,85.72,124.68,120.03,1187.11,21.44,4.46,399.91,69216.76
-1,8.69,69546.44,85.73,124.67,120.01,1187.65,21.42,4.46,399.6,69302.3
-1,8.7,69632.16,85.74,124.67,120,1188.19,21.41,4.47,399.29,69387.86
-1,8.71,69717.91,85.76,124.66,119.98,1188.74,21.4,4.47,398.99,69473.44
-1,8.72,69803.67,85.77,124.66,119.97,1189.28,21.39,4.48,398.68,69559.02
-1,8.73,69889.44,85.79,124.65,119.95,1189.83,21.37,4.48,398.38,69644.62
-1,8.74,69975.23,85.8,124.65,119.94,1190.37,21.36,4.49,398.08,69730.24
-1,8.75,70061.02,85.82,124.64,119.92,1190.92,21.35,4.49,397.78,69815.87
-1,8.76,70146.85,85.83,124.63,119.91,1191.47,21.34,4.5,397.48,69901.53
-1,8.77,70232.68,85.84,124.63,119.89,1192.02,21.32,4.5,397.18,69987.2
-1,8.78,70318.52,85.87,124.62,119.88,1192.58,21.31,4.51,396.88,70072.86
-1,8.79,70404.38,85.87,124.62,119.86,1193.13,21.3,4.51,396.59,70158.55
-1,8.8,70490.26,85.9,124.61,119.85,1193.69,21.29,4.52,396.29,70244.27
-1,8.81,70576.16,85.9,124.6,119.83,1194.25,21.27,4.52,396,70329.99
-1,8.82,70662.05,85.93,124.6,119.82,1194.8,21.26,4.53,395.71,70415.72
-1,8.83,70747.98,85.93,124.59,119.8,1195.37,21.25,4.53,395.42,70501.47
-1,8.84,70833.91,85.95,124.59,119.79,1195.93,21.24,4.54,395.12,70587.23
-1,8.85,70919.86,85.97,124.58,119.77,1196.49,21.22,4.55,394.84,70673.02
-1,8.86,71005.82,85.98,124.57,119.76,1197.06,21.21,4.55,394.55,70758.81
-1,8.87,71091.8,86,124.57,119.74,1197.62,21.2,4.56,394.26,70844.62
-1,8.88,71177.8,86.01,124.56,119.73,1198.19,21.19,4.56,393.97,70930.45
-1,8.89,71263.8,86.03,124.56,119.71,1198.76,21.18,4.57,393.69,71016.29
-1,8.9,71349.83,86.04,124.55,119.7,1199.33,21.16,4.57,393.41,71102.14
-1,8.91,71435.87,86.06,124.55,119.68,1199.9,21.15,4.58,393.12,71188.02
-1,8.92,71521.92,86.07,124.54,119.67,1200.48,21.14,4.58,392.84,71273.9
-1,8.93,71607.99,86.09,124.53,119.65,1201.05,21.13,4.59,392.56,71359.8
-1,8.94,71694.07,86.1,124.53,119.63,1201.63,21.12,4.59,392.28,71445.71
-1,8.95,71780.17,86.12,124.52,119.62,1202.21,21.11,4.6,392,71531.64
-1,8.96,71866.29,86.13,124.52,119.6,1202.79,21.09,4.6,391.73,71617.59
-1,8.97,71952.42,86.15,124.51,119.59,1203.37,21.08,4.61,391.45,71703.55
-1,8.98,72038.56,86.16,124.5,119.57,1203.95,21.07,4.61,391.17,71789.53
-1,8.99,72124.73,86.17,124.5,119.56,1204.53,21.06,4.62,390.9,71875.52
-1,9,72210.9,86.2,124.49,119.54,1205.12,21.05,4.62,390.63,71961.52
-1,9.01,72297.09,86.2,124.49,119.52,1205.7,21.04,4.63,390.35,72047.55
-1,9.02,72383.3,86.23,124.48,119.51,1206.29,21.02,4.63,390.08,72133.59
-1,9.03,72469.52,86.24,124.47,119.49,1206.88,21.01,4.64,389.81,72219.64
-1,9.04,72555.76,86.26,124.47,119.48,1207.47,21,4.64,389.54,72305.7
-1,9.05,72642.02,86.27,124.46,119.46,1208.06,20.99,4.65,389.27,72391.79
-1,9.06,72728.29,86.29,124.46,119.44,1208.65,20.98,4.65,389.01,72477.89
-1,9.07,72814.56,86.3,124.45,119.43,1209.24,20.97,4.66,388.74,72563.99
-1,9.08,72900.87,86.32,124.44,119.41,1209.84,20.96,4.66,388.47,72650.12
-1,9.09,72987.19,86.33,124.44,119.4,1210.43,20.95,4.67,388.21,72736.27
-1,9.1,73073.52,86.35,124.43,119.38,1211.03,20.93,4.68,387.95,72822.44
-1,9.11,73159.86,86.36,124.43,119.36,1211.63,20.92,4.68,387.68,72908.61
-1,9.12,73246.23,86.38,124.42,119.35,1212.22,20.91,4.69,387.42,72994.8
-1,9.13,73332.6,86.39,124.41,119.33,1212.82,20.9,4.69,387.16,73081.01
-1,9.14,73419,86.41,124.41,119.32,1213.43,20.89,4.7,386.9,73167.23
-1,9.15,73505.4,86.42,124.4,119.3,1214.03,20.88,4.7,386.64,73253.46
-1,9.16,73591.82,86.44,124.39,119.28,1214.63,20.87,4.71,386.38,73339.71
-1,9.17,73678.27,86.45,124.39,119.27,1215.23,20.86,4.71,386.12,73425.98
-1,9.18,73764.72,86.47,124.38,119.25,1215.84,20.85,4.72,385.87,73512.27
-1,9.19,73851.18,86.48,124.38,119.24,1216.44,20.84,4.72,385.61,73598.55
-1,9.2,73937.66,86.5,124.37,119.22,1217.05,20.82,4.73,385.36,73684.87
-1,9.21,74024.16,86.51,124.36,119.2,1217.66,20.81,4.73,385.1,73771.2
-1,9.22,74110.67,86.53,124.36,119.19,1218.27,20.8,4.74,384.85,73857.53
-1,9.23,74197.2,86.54,124.35,119.17,1218.88,20.79,4.74,384.59,73943.88
-1,9.24,74283.74,86.57,124.35,119.15,1219.49,20.78,4.75,384.34,74030.26
-1,9.25,74370.3,86.57,124.34,119.14,1220.1,20.77,4.75,384.09,74116.66
-1,9.26,74456.88,86.59,124.33,119.12,1220.71,20.76,4.76,383.84,74203.05
-1,9.27,74543.47,86.6,124.33,119.1,1221.32,20.75,4.76,383.59,74289.48
-1,9.28,74630.07,86.62,124.32,119.09,1221.93,20.74,4.77,383.34,74375.9
-1,9.29,74716.69,86.63,124.32,119.07,1222.55,20.73,4.77,383.09,74462.35
-1,9.3,74803.32,86.66,124.31,119.06,1223.16,20.72,4.78,382.85,74548.81
-1,9.31,74889.98,86.67,124.3,119.04,1223.78,20.71,4.78,382.6,74635.3
-1,9.32,74976.64,86.68,124.3,119.02,1224.4,20.7,4.79,382.35,74721.78
-1,9.33,75063.32,86.7,124.29,119.01,1225.01,20.69,4.8,382.11,74808.29
-1,9.34,75150.02,86.71,124.28,118.99,1225.63,20.68,4.8,381.86,74894.82
-1,9.35,75236.73,86.73,124.28,118.97,1226.25,20.67,4.81,381.62,74981.36
-1,9.36,75323.45,86.74,124.27,118.96,1226.87,20.66,4.81,381.38,75067.91
-1,9.37,75410.19,86.76,124.27,118.94,1227.49,20.65,4.82,381.14,75154.47
-1,9.38,75496.94,86.78,124.26,118.92,1228.11,20.64,4.82,380.89,75241.05
-1,9.39,75583.72,86.79,124.25,118.91,1228.73,20.63,4.83,380.65,75327.66
-1,9.4,75670.5,86.8,124.25,118.89,1229.35,20.62,4.83,380.41,75414.27
-1,9.41,75757.3,86.82,124.24,118.87,1229.97,20.61,4.84,380.17,75500.9
-1,9.42,75844.12,86.83,124.23,118.86,1230.59,20.6,4.84,379.93,75587.55
-1,9.43,75930.95,86.84,124.23,118.84,1231.21,20.59,4.85,379.7,75674.21
-1,9.44,76017.78,86.86,124.22,118.82,1231.84,20.58,4.85,379.46,75760.87
-1,9.45,76104.65,86.88,124.22,118.81,1232.46,20.57,4.86,379.22,75847.56
-1,9.46,76191.52,86.89,124.21,118.79,1233.08,20.56,4.86,378.98,75934.27
-1,9.47,76278.41,86.91,124.2,118.77,1233.71,20.55,4.87,378.75,76020.99
-1,9.48,76365.32,86.92,124.2,118.76,1234.33,20.54,4.87,378.51,76107.72
-1,9.49,76452.23,86.94,124.19,118.74,1234.96,20.53,4.88,378.28,76194.46
-1,9.5,76539.17,86.95,124.18,118.72,1235.58,20.52,4.88,378.04,76281.23
-1,9.51,76626.12,86.96,124.18,118.71,1236.21,20.51,4.89,377.81,76368.02
-1,9.52,76713.09,86.98,124.17,118.69,1236.83,20.5,4.89,377.58,76454.8
-1,9.53,76800.06,86.98,124.17,118.67,1237.46,20.49,4.9,377.34,76541.61
-1,9.54,76887.05,87.01,124.16,118.66,1238.08,20.48,4.9,377.11,76628.43
-1,9.55,76974.05,87.01,124.15,118.64,1238.71,20.47,4.91,376.88,76715.27
-1,9.56,77061.06,87.04,124.15,118.62,1239.34,20.46,4.92,376.65,76802.12
-1,9.57,77148.09,87.05,124.14,118.61,1239.96,20.45,4.92,376.42,76888.98
-1,9.58,77235.14,87.06,124.13,118.59,1240.59,20.44,4.93,376.19,76975.87
-1,9.59,77322.2,87.07,124.13,118.57,1241.22,20.43,4.93,375.96,77062.77
-1,9.6,77409.27,87.09,124.12,118.56,1241.85,20.42,4.94,375.73,77149.69
-1,9.61,77496.35,87.11,124.12,118.54,1242.48,20.41,4.94,375.5,77236.6
-1,9.62,77583.46,87.12,124.11,118.52,1243.1,20.4,4.95,375.27,77323.55
-1,9.63,77670.59,87.14,124.1,118.51,1243.73,20.39,4.95,375.05,77410.52
-1,9.64,77757.72,87.15,124.1,118.49,1244.36,20.38,4.96,374.82,77497.48
-1,9.65,77844.86,87.17,124.09,118.47,1244.99,20.37,4.96,374.59,77584.47
-1,9.66,77932.03,87.18,124.08,118.46,1245.62,20.36,4.97,374.37,77671.47
-1,9.67,78019.21,87.2,124.08,118.44,1246.25,20.36,4.97,374.14,77758.49
-1,9.68,78106.41,87.2,124.07,118.42,1246.88,20.35,4.98,373.92,77845.52
-1,9.69,78193.6,87.23,124.06,118.41,1247.51,20.34,4.98,373.7,77932.56
-1,9.7,78280.83,87.24,124.06,118.39,1248.15,20.33,4.99,373.47,78019.62
-1,9.71,78368.07,87.26,124.05,118.37,1248.78,20.32,4.99,373.25,78106.7
-1,9.72,78455.33,87.27,124.04,118.36,1249.41,20.31,5,373.03,78193.8
-1,9.73,78542.59,87.28,124.04,118.34,1250.04,20.3,5,372.81,78280.91
-1,9.74,78629.87,87.3,124.03,118.32,1250.68,20.29,5.01,372.59,78368.02
-1,9.75,78717.17,87.32,124.03,118.31,1251.31,20.28,5.01,372.37,78455.16
-1,9.76,78804.49,87.33,124.02,118.29,1251.94,20.27,5.02,372.15,78542.32
-1,9.77,78891.82,87.34,124.01,118.27,1252.58,20.26,5.03,371.93,78629.48
-1,9.78,78979.16,87.36,124.01,118.26,1253.21,20.26,5.03,371.71,78716.66
-1,9.79,79066.52,87.38,124,118.24,1253.85,20.25,5.04,371.49,78803.86
-1,9.8,79153.89,87.39,123.99,118.22,1254.49,20.24,5.04,371.27,78891.08
-1,9.81,79241.28,87.41,123.99,118.21,1255.12,20.23,5.05,371.05,78978.3
-1,9.82,79328.68,87.42,123.98,118.19,1255.76,20.22,5.05,370.84,79065.54
-1,9.83,79416.09,87.44,123.97,118.17,1256.4,20.21,5.06,370.62,79152.79
-1,9.84,79503.53,87.45,123.97,118.15,1257.04,20.2,5.06,370.41,79240.07
-1,9.85,79590.98,87.46,123.96,118.14,1257.67,20.19,5.07,370.19,79327.36
-1,9.86,79678.44,87.48,123.95,118.12,1258.31,20.19,5.07,369.98,79414.65
-1,9.87,79765.92,87.49,123.95,118.1,1258.95,20.18,5.08,369.77,79501.98
-1,9.88,79853.41,87.51,123.94,118.09,1259.59,20.17,5.08,369.55,79589.3
-1,9.89,79940.93,87.53,123.94,118.07,1260.24,20.16,5.09,369.34,79676.66
-1,9.9,80028.45,87.54,123.93,118.05,1260.88,20.15,5.09,369.13,79764.02
-1,9.91,80115.98,87.56,123.92,118.04,1261.52,20.14,5.1,368.92,79851.39
-1,9.92,80203.55,87.57,123.92,118.02,1262.16,20.13,5.1,368.71,79938.79
-1,9.93,80291.11,87.59,123.91,118,1262.81,20.13,5.11,368.5,80026.19
-1,9.94,80378.69,87.6,123.9,117.99,1263.45,20.12,5.11,368.29,80113.61
-1,9.95,80466.29,87.62,123.9,117.97,1264.1,20.11,5.12,368.08,80201.05
-1,9.96,80553.91,87.63,123.89,117.95,1264.74,20.1,5.12,367.87,80288.5
-1,9.97,80641.54,87.64,123.88,117.93,1265.39,20.09,5.13,367.66,80375.98
-1,9.98,80729.17,87.66,123.88,117.92,1266.04,20.08,5.13,367.46,80463.45
-1,9.99,80816.84,87.68,123.87,117.9,1266.68,20.08,5.14,367.25,80550.95
-1,10,80904.52,87.69,123.86,117.88,1267.33,20.07,5.15,367.04,80638.46
-1,10.01,80992.2,87.71,123.86,117.87,1267.98,20.06,5.15,366.84,80725.99
-1,10.02,81079.91,87.72,123.85,117.85,1268.63,20.05,5.16,366.63,80813.54
-1,10.03,81167.62,87.7,123.84,117.83,1269.28,20.04,5.16,366.43,80901.09
-1,10.04,81255.32,87.72,123.84,117.82,1269.93,20.03,5.17,366.23,80988.66
-1,10.05,81343.05,87.74,123.83,117.8,1270.59,20.03,5.17,366.02,81076.25
-1,10.06,81430.78,87.75,123.82,117.78,1271.24,20.02,5.18,365.82,81163.86
-1,10.07,81518.53,87.77,123.82,117.76,1271.89,20.01,5.18,365.62,81251.47
-1,10.08,81606.3,87.78,123.81,117.75,1272.55,20,5.19,365.42,81339.11
-1,10.09,81694.08,87.8,123.8,117.73,1273.2,19.99,5.19,365.22,81426.75
-1,10.1,81781.87,87.81,123.8,117.71,1273.86,19.99,5.2,365.02,81514.42
-1,10.11,81869.69,87.83,123.79,117.7,1274.51,19.98,5.2,364.82,81602.09
-1,10.12,81957.52,87.84,123.79,117.68,1275.17,19.97,5.21,364.62,81689.79
-1,10.13,82045.36,87.86,123.78,117.66,1275.83,19.96,5.21,364.42,81777.5
-1,10.14,82133.22,87.87,123.77,117.64,1276.49,19.95,5.22,364.22,81865.23
-1,10.15,82221.08,87.89,123.77,117.63,1277.15,19.95,5.22,364.03,81952.95
-1,10.16,82308.97,87.9,123.76,117.61,1277.81,19.94,5.23,363.83,82040.71
-1,10.17,82396.87,87.92,123.75,117.59,1278.47,19.93,5.23,363.63,82128.48
-1,10.18,82484.79,87.93,123.75,117.58,1279.13,19.92,5.24,363.44,82216.27
-1,10.19,82572.72,87.95,123.74,117.56,1279.79,19.91,5.25,363.24,82304.06
